"t_IDs" "AKN" "ALPHAT" "ALD" "ALMAVE" "AGREF" "AGRE1" "AGRE2" "RAUTEFR" "RQLCR" "RAUTEFS" "RQICRMIN" "RQICRMAX" "TFVL" "TFVI" "TFVR" "TFVS" "RKDN" "RKDX" "TENTR" "TENTRX" "VVN" "VVX" "ALFX" "REFLCAPE" "FNEBC" "GCVTURB" "RLWINHF_ICE" "RLWINHF_LIQ" "RSWINHF_ICE" "RSWINHF_LIQ"
"SCM_1-050" 0.257007264913324 1.79740153546833 1.67041588201149 25.3182281271089 -0.187872668908513 4.9467446336057 3.92413355635169 0.00275493064551071 0.000687684950864059 0.0040057656198092 3.38748250668023e-08 3.53117524672998e-05 0.150104741160274 0.0507643812574089 2.78687854759131 3.44131871571532 5.99490253455937e-05 9.44305612062725e-05 9.91218104043355e-06 7.14828716907883e-05 -2.05344733634653 -42.0471021196766 0.065973628496301 2.28078937082598 11.9089387706015 9.52019078737823e-05 0.814838050338828 0.748226417329085 0.831032665459594 0.669960899821017
"SCM_1-051" 0.25473976859573 1.53751010485187 2.13660583689537 2.89330513381865 -0.431351328932975 1.15936881427964 0.933492256475923 0.00263483100892704 0.000793346941291937 0.00617731642605271 6.20671024405717e-07 1.69276308291941e-05 0.117011955123567 0.109669955796503 0.350140241593821 3.63367587586259 3.33252556561492e-05 0.000401270712724607 3.59763112015401e-06 9.77911946469918e-05 -2.98725538108187 -38.9405086691064 0.144118706535975 7.50232644375088 7.49343616406744 2.15560728830984e-05 0.77736072975172 0.850126811712204 0.724134063908908 0.781808551336095
"SCM_1-052" 0.150773732255648 0.829997365426971 2.66544099655972 10.4373539727647 -0.0849725497541328 2.82950584411932 2.34523297678679 0.00517770195784435 0.000257640529899936 0.00628669206111265 2.55122728627501e-07 2.91370542879527e-05 0.0655534001432367 0.0529829498703289 2.06133226636541 2.30230664367702 2.29061007142998e-05 0.00039841963196223 9.07350187416499e-06 5.16413998255273e-05 -4.52596698535606 -44.4903250961797 0.098469442039829 7.10220756173848 11.6773669366104 5.53279662250308e-05 0.686233716444112 0.653813751151708 0.979472103272177 0.874161194361514
"SCM_1-053" 0.2159183412227 1.93021410952012 1.64541483903886 0.964930359227583 -0.418912540720621 6.99851441293334 6.0973430106494 0.00587161961776088 0.000397272209778622 0.00248625851769893 1.87362342145971e-07 6.43411590313617e-05 0.0888186644102447 0.12768880265143 2.26300705410408 1.99879607553827 2.38015502927825e-05 0.000233084372713603 6.63146790851528e-06 8.44677138521103e-05 -3.70136646927645 -34.2678223946132 0.105626957765408 3.96300445741725 7.88296453300863 4.19236767929047e-05 0.628165786783599 0.557664152160287 0.592963905116388 0.902329280642249
"SCM_1-054" 0.194986134584652 0.79346393342906 1.62878482830517 27.8241712439805 -0.243072013702585 3.32488136570901 6.37420401974426 0.00323787874051059 0.000453041731812642 0.00758357216984033 2.60644477902715e-07 3.87994839148247e-05 0.0798538792850372 0.117186248337656 0.478207036096603 2.64375412711346 4.50062279662117e-05 0.000475554440439244 6.4394757363759e-06 9.69917939898558e-05 -3.8827607604644 -49.470966815153 0.0456972627860416 6.99225246162899 13.6697905686063 4.95366020463873e-05 0.695243440762861 0.713676997297443 0.6813480186443 0.57721173575342
"SCM_1-055" 0.11655766898018 2.43665406552609 2.72628322991271 11.8413353912532 -0.168161695117472 2.98265888728201 8.054387810089 0.00724403312060089 0.000685704511701595 0.00379815181142961 2.82029652864199e-07 5.3859131678706e-06 0.136056985317941 0.0703801976071492 1.84055070034298 4.55552670084406 5.02302860361058e-05 0.000527559889410809 8.36742153859387e-06 5.1112296129833e-05 -2.57018888345299 -27.0653338716365 0.15808824726711 6.65050790247399 8.70349073711162 4.74332857606467e-05 0.867619589614527 0.791547126636918 0.773271535931854 0.795423301118426
"SCM_1-056" 0.154784494598815 2.56358541130709 1.78306996423441 24.2081667742692 -0.240353356469011 3.97733355698486 3.10909720031389 0.00338542269192287 0.000664637553663187 0.00527659310288378 2.86338132133223e-08 4.74750560547186e-05 0.0744080587997963 0.160410961740027 3.17120047413604 5.25032764239796 6.59761389286257e-05 0.000525350360857819 9.00194965551918e-06 6.03510852472857e-05 -1.91253633045902 -34.4409594194731 0.10147544475835 1.52334222438621 4.99536908920854 3.36983607243048e-05 0.801045574846988 0.69076097325189 0.714728504446102 0.610786521091747
"SCM_1-057" 0.205856883024735 1.97764956865964 2.96410457010303 18.2569741884712 -0.312183119938173 8.87068327046775 3.63566072112881 0.00224275145699697 0.000796873520800301 0.00564378033752359 9.35643311209654e-07 3.56095535711424e-05 0.109653714389071 0.0682855690956845 5.58452032260736 0.492664029205684 4.18202831449453e-05 0.000321157980216046 7.49288238920892e-06 0.000116019822712569 -4.11909352820677 -45.6987164055657 0.0871876867995132 5.19847142164875 16.2030108433682 3.94580183737678e-05 0.751489292966047 0.955589696835183 0.742295841179633 0.632026383366901
"SCM_1-058" 0.10058910174168 0.746654508691669 1.50781689840951 14.6069742892636 -0.0747974398948795 7.20652136270267 1.69273762484857 0.00862919630689779 0.000566004272874716 0.00801695185151533 2.07994690177759e-08 9.06441178995107e-06 0.0635594387458668 0.0712189332216 3.10883747635968 2.09866688401368 6.55444830383174e-05 0.000450313084735349 9.38810056202114e-06 6.24439406377031e-05 -2.38533089334456 -45.3586824024096 0.115084644773672 9.9326399373749 6.21696252841502 5.19918909518747e-05 0.663373054135591 0.836462920776491 0.554534891159274 0.703325491232875
"SCM_1-059" 0.210132746319706 2.40771517549292 1.13778709298931 7.97384308632463 -0.145940302114771 5.77309899819084 9.40168986904124 0.00229992009619988 0.000379646441821009 0.00529829822467019 2.179138796903e-07 8.64915365060132e-05 0.111213730266847 0.0367825558826064 1.35785288674462 5.57956583737163 2.48076089107897e-05 0.000468419923046821 6.70717657277361e-06 6.62480398686603e-05 -1.32806373255948 -36.1035041657936 0.148216308605966 5.5374194472384 15.0489088510939 6.77052805606974e-05 0.835747887955125 0.669978842280107 0.80889250870212 0.909363884064369
"SCM_1-060" 0.140453912775669 0.683153526386013 2.63216246245817 16.3247466645204 -0.0393540721841622 4.71411371512804 0.131991291767918 0.00486899510007274 0.000481975835069277 0.00337899721980405 6.07778239168937e-07 1.26720611019021e-05 0.180266759170547 0.167016268320814 2.772378822973 4.27058041173049 4.44439646055922e-05 0.000229187405413824 4.28331039043143e-06 5.42802709497046e-05 -2.80025560463779 -39.1612926208957 0.119325546708967 6.94787199334738 6.80461952812038 5.48666758724954e-05 0.702890595429732 0.581245867213001 0.611239697290196 0.631637367810666
"SCM_1-061" 0.194387929138619 2.69990288639286 1.57422852012678 25.0560013356851 -0.320882586490968 7.46912020328455 1.93011312390833 0.00055705254547298 0.000645047882199443 0.00192311319556553 2.71526490313947e-08 3.02936788680148e-05 0.139199448194402 0.0728406349717694 2.8021090135028 2.79813142742946 2.34592824224383e-05 0.000313249574374345 4.80567908599973e-06 8.8195921777538e-05 -2.41773458260732 -26.7457550379137 0.139581632621369 1.36935719019811 15.6776113147382 6.4694891288667e-05 0.572993860773665 0.590372706834072 0.780304954160626 0.93240798694198
"SCM_1-062" 0.216567240651123 2.46652569092694 1.10259618131095 12.2266362747876 -0.473869270831711 2.54720431464569 5.22083556167781 0.00169844671424478 0.000364666883543173 0.00413177586453035 5.64802299783499e-08 6.75933847109942e-05 0.0267348752104297 0.0891232762207378 1.27962272862624 1.23279876780137 4.63801381173078e-05 0.000374052544803359 4.00201819685598e-06 8.93438937196741e-05 -4.13864926368619 -40.6742409753109 0.0760623636346854 8.39879887595416 8.47373697161674 9.4335386559274e-05 0.85230076309604 0.824263449728799 0.628089113215295 0.875426877064553
"SCM_1-063" 0.101115483302623 0.616782358069516 1.77107835913581 3.38563131198753 -0.0176132628796622 9.09559632825355 3.67397196096523 0.00852120320697664 0.000800145640146336 0.00490287843891575 2.20264449055637e-08 5.47031280015091e-05 0.00564645367462187 0.0519127949115789 1.42074370419762 4.8076210357054 6.02293233189732e-05 0.000379580265016109 7.05141224777947e-06 9.49579731245991e-05 -2.29062021810251 -28.3021099029575 0.144818774503019 6.13283688303425 15.6428339537544 3.32158649338176e-05 0.909769681899343 0.78488758108695 0.550627152215845 0.724252516658744
"SCM_1-064" 0.107768188199184 1.07688160862308 1.97892988493162 18.4810239432147 -0.334877544631219 6.56244276720099 8.49448807997008 0.00512403899903099 0.000646754988944236 0.00477018293339992 1.53040720106185e-07 4.66089291308774e-05 0.124625069269518 0.08801377946877 4.63303334024921 1.68125337017902 5.40310967280529e-05 0.000135157806099579 3.12971343887349e-06 8.60995132758748e-05 -2.62201349611084 -43.6309114398124 0.0903422914246563 3.03611015615612 11.3060932722874 8.42032416090369e-05 0.55507987624694 0.710472430069543 0.936519020720928 0.881214117641405
"SCM_1-065" 0.161118091141821 2.37832320672072 1.93805326612201 13.6069054435007 -0.0777243374602481 6.64284383052339 7.63001075079665 0.00497828572525604 0.000966887919129765 0.00386084577442613 7.34199425420814e-07 3.81648602899979e-05 0.0454168685636809 0.0925512427289109 2.3411557806953 4.86865319390742 6.35759260657709e-05 0.000193737255600095 8.55976709628478e-06 5.65797136777779e-05 -3.82346660725152 -44.925272586736 0.0398323800081698 9.58977561544161 11.187938633142 3.26155694819288e-05 0.792570388988824 0.544039809086438 0.913542485138945 0.710594509978158
"SCM_1-066" 0.113209899421409 2.05657023033127 1.68926563633722 20.1810001511825 -0.210778626060214 6.75959063866952 3.94170839079501 0.0048060252059674 0.000509283133200525 0.00504801998058218 9.85203510103834e-08 9.27121332655467e-05 0.0603421577697954 0.193074169883709 3.78415678880845 4.74768436804041 3.65048843699042e-05 0.00036083240271757 7.80815122643486e-06 0.000108428242024477 -3.19562189869272 -41.1460007816204 0.199791887215432 1.89919946702321 14.5247852791566 8.12561445980333e-05 0.966303224290023 0.532512018312312 0.737607216529238 0.671998437943791
"SCM_1-067" 0.0799161528660916 2.86556774210379 1.2809618651343 13.7510094183497 -0.119900869004545 2.22371065187423 7.76229077687797 0.00294902703614401 0.000151575918416299 0.0084056600270494 4.78309060214789e-08 6.84045932185254e-05 0.181773233771101 0.0765262134744188 3.81451445185432 5.13885083017731 2.30641396009363e-05 0.000305090931362783 2.82107942112411e-06 9.2323613037332e-05 -4.38181980215944 -40.8974218932369 0.0950501872119959 6.36633339933384 9.55729664997198 3.74024859146681e-05 0.594467698413646 0.84792262019706 0.58434428483597 0.896077137460622
"SCM_1-068" 0.0971639706565688 2.0284666290759 2.05037346558529 27.9933481665328 -0.237226869313722 4.49372153625979 4.92742821218756 0.00217599061326085 0.000904239761546371 0.00416892630004479 3.58022876739918e-08 9.80347837201979e-05 0.0113275453039763 0.0413145603506376 4.07468033959523 2.71833780689569 3.0931485778885e-05 0.000205143751830297 6.98680966465423e-06 8.61080846661469e-05 -2.2734322310177 -34.1871190551125 0.149499036455612 4.97269663248848 14.8757125069232 2.04712280739564e-05 0.832912646507612 0.638700151488883 0.878818081884335 0.968503058107259
"SCM_1-069" 0.223118263780015 2.15916741540229 1.27403251804062 6.75574938240461 -0.114263456740021 7.38895836856682 6.63980629330811 0.00702887375327642 0.000562937762230286 0.00183250947062857 3.12421602467637e-07 6.25460258654901e-05 0.0915473309388035 0.0670630205385853 5.60100554271648 1.90050334408414 1.72257139432244e-05 0.000279767273387189 7.85891620012e-06 0.000108612427161145 -2.24279250765219 -49.9052489028545 0.112632321621221 8.22667838902492 8.04175244964038 4.17502828222234e-05 0.824601943217373 0.671490239839768 0.778579472439596 0.655248290388069
"SCM_1-070" 0.10653313384008 1.41331643011072 1.54019148065127 20.7551116460236 -0.299133941353314 5.92997560030781 2.29403756756801 0.00633844888587832 8.43921765395207e-05 0.00781980524340062 2.41035703846829e-08 4.439551297888e-05 0.143945898706787 0.0521196760210535 0.913703846675421 4.67889352928498 3.96080544696655e-05 0.000307376083363158 7.40344487428665e-06 5.37616282704519e-05 -1.67344404992958 -47.9926550030747 0.0863149782033637 2.49991257751656 3.7858192355372 4.39503288783832e-05 0.527936418972677 0.807792062257649 0.52522101489827 0.871042299261317
"SCM_1-071" 0.190341869211212 0.979513763863361 2.31791534859415 22.1702390830731 -0.374192420713099 2.43737322909292 5.49584909745802 0.00564087665604427 0.000250032623693774 0.00689985925628726 1.06302205409969e-08 6.29406611156145e-05 0.0178113170615716 0.123070273238555 1.57093489600291 4.62710961199847 2.55199156424496e-05 0.000312064454543404 5.12356436417749e-06 0.000111991370111564 -1.93853647991394 -44.3078494840496 0.155129682817333 5.55750910486297 4.89960089960756 8.65461294330657e-05 0.914000520575404 0.866014024084046 0.707703947458649 0.797247352123959
"SCM_1-072" 0.117206138808249 1.84410017655852 2.77700907178223 0.077670934866183 -0.179164587622369 6.13968480003532 3.74209826316995 0.00377564245716707 0.000476027176332233 0.00437215421053697 4.84203587858882e-08 8.07485805995918e-05 0.183075569728549 0.0269009945573588 2.13015095955118 1.47785585653836 1.9160186228063e-05 0.000342647665445196 4.15452024887626e-06 3.54722045160597e-05 -2.913683416623 -46.2550536654501 0.0549384482776125 3.08649814179726 13.1641137210187 9.04126058523543e-05 0.892140943400251 0.866953951653947 0.701991062881037 0.596980882229982
"SCM_1-073" 0.125509952477568 1.66929160621949 1.60844322104822 25.203864112962 -0.314786528012017 6.39482167891692 7.65824550796921 0.0083349749374118 0.000403196794829525 0.00282432815061882 1.30868708568015e-08 1.34250787252871e-05 0.0587779026641324 0.172394754396657 4.02967509111809 2.27474067250127 2.01326290826313e-05 0.000447682869237165 4.22906020083154e-06 8.96705928913085e-05 -2.4447682486785 -31.6423885082089 0.134542441489858 1.00064325608034 9.37554672759337 4.86848824852146e-05 0.509658694870692 0.698913077132311 0.689890431346915 0.523416987373494
"SCM_1-074" 0.176911370928958 1.59463289463699 2.4821830782205 24.1699334260775 -0.285635827667398 5.14292270138394 1.64023575701285 0.00385314821777438 0.000288290984719254 0.000987899659782803 2.78213599093478e-07 8.79819776709968e-05 0.130040258896183 0.086038400488641 5.4394373992229 3.70561157441318 2.58757066173479e-05 0.000144447739701687 7.31773231595755e-06 5.07445724837249e-05 -3.53036829859639 -40.0062752040297 0.0156413196939509 9.66928247996482 10.6915061459721 4.3043102140259e-05 0.879459364901995 0.922043346868595 0.709707545109947 0.94500439286426
"SCM_1-075" 0.166288935906626 0.999644244349717 0.816806950400739 5.69124954480212 -0.397274459393191 3.29633340948882 1.49303187513724 0.000831966801527888 0.000460378447251433 0.00626274280762028 4.2195586835082e-07 7.19302584340291e-05 0.122986997530682 0.113585654244949 2.97982564961786 0.820583906244952 3.70265409247018e-05 0.000530168094826303 6.51213074033459e-06 6.2969395762193e-05 -2.58416452848663 -45.1664178525292 0.166430530520761 5.93749014193782 5.7761917081972 2.43031986972317e-05 0.504639556532493 0.874753283762839 0.616107961843954 0.643400758679879
"SCM_1-076" 0.243718900206126 1.15416184438315 2.75630372316033 10.1896281609312 -0.305183432992618 6.61663536364989 5.3980872193041 0.00778358747550092 0.0001978633431807 0.00828685487173071 3.04754289181688e-07 9.06695982711584e-05 0.117995723530092 0.0737018210840241 2.60604306029715 3.2942088441089 6.19281580029056e-05 0.000422782956494329 6.91748752805715e-06 7.69679012543522e-05 -4.12775352355093 -30.8078038044041 0.12465973516906 9.47779748741103 18.5261746425647 6.16099321338581e-05 0.689657955649309 0.951049161892928 0.692333132564478 0.665983296129076
"SCM_1-077" 0.161984416884137 1.65004945131368 2.45215573345195 3.20886919677723 -0.356591122480536 6.42100859291386 3.17235189152416 0.00342835832964318 0.00083663604949989 0.00913960504137484 9.62949864955111e-07 4.79239529708672e-05 0.0929308357773217 0.0620570264811628 3.23605928574704 4.78702366588187 1.89896158384159e-05 0.000140506003614049 8.20279524846623e-06 3.26713035839377e-05 -2.39326593625049 -39.9269009391428 0.0597553883783131 6.2926483406648 6.09363147116577 7.62834181023995e-05 0.630118739668978 0.930139920519044 0.521701874257997 0.789315856757651
"SCM_1-078" 0.196706443276287 1.14685599583512 1.45094408002333 7.30525835948065 -0.227797396712083 6.23455527334785 2.55462686740793 0.00156199185030768 0.000281598502491601 0.00373829454191999 2.24610152702766e-08 4.11854998453947e-05 0.131336584157345 0.156290595573487 1.4440037517404 3.76235724879002 2.45982062128372e-05 0.000180968963795155 2.24946316367015e-06 4.72391984289978e-05 -1.38618446425224 -34.0193286600988 0.0307237883734051 1.75513880110765 5.26877339940208 8.94167141377926e-05 0.77156659555117 0.593302848577732 0.860661853215424 0.587753312186493
"SCM_1-079" 0.0996902192668524 2.14876885443809 0.952430768545795 22.4444188894471 -0.429544725608841 6.09317527050152 4.11663767991122 0.00922116498084855 0.000140708276216872 0.00367142115736303 1.16792235420411e-07 4.71242005402572e-05 0.0237221140117757 0.0796839117092011 2.69817033258818 1.25396251398294 6.71503564977553e-05 0.000159310818632133 6.78900179716448e-06 6.4580632093898e-05 -4.50270232519445 -38.4108166692895 0.138435064940644 3.46516929873809 14.5908149982803 2.07790486230515e-05 0.769015095951812 0.775745314381008 0.784380022227221 0.93785395108629
"SCM_1-080" 0.184242315992915 1.61637736593645 1.13043573075362 15.653602644708 -0.220024032913793 9.41974351583049 3.02713174109813 0.00286876885396584 0.000164510008333251 0.00138980643525099 6.28044348703283e-07 3.63074504930332e-05 0.160954927097898 0.165783953692767 1.33472301344302 5.20659363202433 4.76469906938728e-05 0.00045260356661488 9.96789446572463e-06 0.00010893468866148 -1.66535654045021 -37.2757412076074 0.138749347749624 6.1475742918076 11.0597199501935 2.86409601525171e-05 0.631905705921818 0.833108333863784 0.582899336965444 0.832642677301774
"SCM_1-081" 0.227606111331315 0.73289032826627 0.996583994629327 4.98522804924287 -0.256110410410011 7.33605511583543 7.16036381212374 0.00265703635386308 0.000594565929522389 0.00457812630194899 1.59286694974257e-08 7.58455885956297e-05 0.087912261309907 0.0895270911003673 5.90562502786145 3.93524979296086 1.43977174289525e-05 0.000433720077787619 9.37449082543453e-06 8.23861055748537e-05 -3.75436284753184 -29.3226828772458 0.0823078365547505 4.39132233582468 6.87657393005987 5.82273577453336e-05 0.841797078056649 0.840066627664104 0.810786643570755 0.804168053707884
"SCM_1-082" 0.0708512295808798 2.34388280945132 1.41600208453407 15.4749929847429 -0.149406025878961 5.45265868083419 4.51528237351061 0.00759564745749502 0.000998503351512598 0.00657854597663623 4.02491179451116e-08 7.8437730770659e-05 0.185472784338328 0.133162668600611 4.06403559238836 4.90621382281603 1.65600371250417e-05 0.000328441215232635 4.65241487448414e-06 7.04783761357656e-05 -4.45488169808872 -36.9882539544293 0.0125976841376706 3.60936056973475 14.1466196623476 9.89520726311952e-05 0.797125215709287 0.556395101139399 0.902143166762932 0.910304708490536
"SCM_1-083" 0.201813394432003 1.91352225139465 0.642763696605107 20.6107828334905 -0.15730964768359 4.12048483480855 2.66739554891052 0.00580247046810032 0.000728111299178253 0.00323369093174658 6.48712274098966e-08 2.61229903565215e-05 0.13365366580964 0.144734625841853 0.208386297672909 3.81621442335961 5.32955524952616e-05 0.000374917768087548 4.76882928980514e-06 0.00010009753059845 -4.65689251770576 -42.0993806438055 0.16543700170586 4.79894379959426 4.06509041401247 7.82948870406253e-05 0.937410240325068 0.855305762744974 0.723274135920995 0.540313455637079
"SCM_1-084" 0.264259859015389 0.863642214574308 1.80404685959026 23.6003586946055 -0.232400487330913 8.37797225612837 6.03381685365457 0.00334557706042736 0.000654874784819433 0.00395822270034036 1.25088633512675e-07 5.76067436757381e-05 0.194285476912547 0.0660561376317614 3.46315563329907 0.733670151414816 5.50225083719473e-05 0.000456471302318045 6.7436626570113e-06 8.32445300009334e-05 -2.67182247287283 -28.7077750330209 0.0968340340745014 2.47039497935462 3.21194546658856 1.40696062468225e-05 0.817538345592717 0.82653274572726 0.655357391315823 0.871894489811578
"SCM_1-085" 0.192048001450269 2.21374010689712 1.23979728515454 22.2052398171742 -0.443680955172842 9.48031651204607 1.52745821489953 0.00453979656602256 0.000609848621494331 0.00609114033122469 3.96025882259397e-08 4.86219670704915e-05 0.13697380040521 0.031193759766814 5.3834739860779 5.37232952687105 4.43637723528314e-05 0.000262630435726171 7.26652771081775e-06 7.89230866155121e-05 -4.69971339633378 -36.9008534480236 0.168921922915421 7.01905430083644 15.5850835984262 8.34431497925893e-05 0.834411710517403 0.904224664065599 0.734524130700156 0.667136367742205
"SCM_1-086" 0.1565082387007 1.74823634412217 2.14715312291325 1.90601372465026 -0.141723632943584 4.35548865584036 1.17089877457668 0.0067685929148163 0.000480406008057723 0.00660095066247857 5.20686960337852e-07 7.48382018292362e-05 0.182561606679454 0.199601691636704 0.29150801714176 2.98620459074527 6.52863173942082e-05 0.000224650803403215 4.33414342780287e-06 0.000109736085278657 -3.9361430711889 -31.9287395956344 0.15139671871843 0.772991605564176 11.4272035073644 5.5948104110267e-05 0.56745384216037 0.509407621036128 0.7782631928237 0.722955905687219
"SCM_1-087" 0.215460331573555 1.83857729460578 2.86156975189224 27.6807201332646 -0.263127861478133 1.20719122019752 0.927373043036399 0.00146017655328227 0.000756651951539796 0.00312658372104711 5.54724593488891e-07 5.01923592556152e-05 0.0225582291467348 0.0483498515908063 0.976733902693105 0.69024617807637 4.7911822394561e-05 0.000221530184102027 7.17697033490986e-06 3.90823723646812e-05 -4.18442228264486 -30.24914465313 0.0174441610605146 2.44018165492639 5.71740698662276 4.0534068764234e-05 0.649099907537457 0.816052007669738 0.678724502857076 0.845397909231251
"SCM_1-088" 0.229595488483769 1.80802198082286 0.659323154061955 27.0957811759086 -0.080604269365524 7.27678772829628 7.46569205726652 0.00895967452550928 0.000988710579711439 0.001476323839882 3.57257061711583e-08 4.56986478850323e-05 0.0291909121573251 0.0607480214206052 1.62895431868336 2.17716295743159 2.61460719676688e-05 0.000364880961843642 8.82849740155662e-06 6.814607217866e-05 -1.06137369631169 -35.7663568632949 0.0630671389668016 5.0841204845064 19.1752652661564 5.79082234086003e-05 0.717359747985223 0.910236501153558 0.786591424597039 0.730287456501974
"SCM_1-089" 0.185967141693722 1.30660981593925 2.74583335822099 7.25818353719078 -0.341282792064322 4.80039336906436 2.83916246922842 0.00548128560653422 0.000145433221952214 0.00811921080331978 8.10157388858578e-08 9.31806621096407e-05 0.0515515631620027 0.0147634394624643 3.55849712459627 2.0342793112346 1.48600532136392e-05 0.000377149793771406 2.71858773535738e-06 3.62894588844851e-05 -2.30194876242739 -29.6722395931914 0.0524847304447942 8.88423678874411 13.3224509820032 3.41223235484678e-05 0.621895358983893 0.619979213758682 0.693976445320295 0.979245019001343
"SCM_1-090" 0.0859403069902367 2.71135311001174 2.57431240522807 23.0358380590798 -0.0638010660672483 8.52818056207616 6.19462285188492 0.00525113797268636 0.00020019409747154 0.00861494218181082 4.86417334627102e-08 2.86965759642383e-05 0.0669326454958684 0.0777877168515014 3.61792700872889 5.53274161441717 5.90460128196981e-05 0.000530670798279531 7.90461783076326e-06 9.46421992958989e-05 -4.63691773093926 -38.108799996747 0.157045929427864 3.58286890299556 1.74415782017944 4.66954964972101e-05 0.590694548198177 0.964448676097672 0.528626526791292 0.625039741852088
"SCM_1-091" 0.228221007708553 0.842177203809843 1.58006529133612 18.9278835603734 -0.103069719177632 6.57998291155479 4.42356647024086 0.0040520393826991 7.66845601222012e-05 0.000880369314246733 9.73013550387339e-07 6.51336826356671e-05 0.132551872427024 0.0360353173261695 1.3806085985937 1.20505134412095 5.53647675849032e-05 0.00041166303203407 3.27524048782885e-06 6.20655119409319e-05 -2.02206633471884 -48.9834910208592 0.147985038280208 5.2339973462373 18.2211239212037 4.21230545800179e-05 0.565659610569322 0.900134100897315 0.969557083349985 0.89740186351235
"SCM_1-092" 0.149601625493309 1.11038158868323 2.88828866081312 25.807677412685 -0.346540523302555 5.89119295703713 5.17158123139913 0.0060304999190014 0.000583895539190271 0.00665971089188048 2.07542093544743e-07 1.09338862046289e-05 0.062803712601671 0.150054208093281 2.01873399854933 1.07995715124377 6.26886661921628e-05 0.000413452833852482 5.66557230670626e-06 5.94269699752098e-05 -3.06215040512383 -41.6540709194766 0.159269390722923 0.608018860910243 11.2183227151477 7.91091196786845e-05 0.962592798820697 0.907300888020933 0.621537282559633 0.930251186687189
"SCM_1-093" 0.170913707503614 1.25790677267166 1.60554315270468 10.8408117937855 -0.0559328264740917 4.76760164517909 5.29856009713064 0.00756802859242928 0.000921929948002954 0.00986034324900131 7.11046365918835e-07 2.62410054737624e-05 0.186695716194895 0.16535517274189 5.00162957259151 0.571191201117045 4.99524262581486e-05 0.000526336784725326 9.84418547944476e-06 6.89877135747811e-05 -2.71427132934642 -43.5279266891885 0.191880682235095 8.04584040710315 4.64056778964587 5.37120087846881e-05 0.735840108944491 0.990703223833504 0.650158507751379 0.757340949624001
"SCM_1-094" 0.16883634232798 1.00084398733646 2.36005139412591 16.7570730762091 -0.343532005370758 3.51229970594868 9.87754307585613 0.00472745002686201 0.000156244691592331 0.0069401772180122 8.31097516167346e-07 8.54171809324801e-05 0.134511332706355 0.129005710650438 5.65205282345911 3.1837356239437 1.94563386465423e-05 0.000533249910495741 2.99049750758956e-06 8.01073999959044e-05 -3.72399521163354 -35.4157597634088 0.130481772678935 1.49675642642053 16.065835523714 2.47568865898298e-05 0.954558341437175 0.688248422405062 0.848145070581231 0.627566225177143
"SCM_1-095" 0.118981505856554 0.767590832099086 0.707604548082842 10.2956923328107 -0.249210609399349 2.09113359651528 7.99812691929595 0.00437613146095847 0.00072490610418558 0.00469741084199942 7.42061376338225e-08 2.32351335078672e-05 0.0619434933955385 0.174085694726278 2.39235906843857 0.869144291094892 5.42106458394323e-05 0.00035255361308173 8.67454501630738e-06 3.76420879019424e-05 -3.841518497228 -35.6985966019565 0.136488777777933 6.52252170458281 3.89153969913411 8.2043935181573e-05 0.73029684862704 0.60090746124275 0.534270925561044 0.783868885332486
"SCM_1-096" 0.104148697732001 1.82186268568621 1.17112155003706 0.781331327185035 -0.265668193548452 6.16691376452024 5.06779757512268 0.00806565245907443 0.000389943869240854 0.00614075901178061 7.95224012063779e-08 8.2255811896474e-05 0.162824551427104 0.0162543840568908 2.17726607409422 2.31074836462884 2.06303010906558e-05 0.000256821567949777 3.77501162239661e-06 0.000117994899055059 -3.69080181883338 -33.4661242167349 0.0360721744673948 8.02328295824894 17.419533289674 2.59704069096362e-05 0.87010650385016 0.718918050272623 0.63846931519957 0.584928693304925
"SCM_1-097" 0.0755988314943388 0.757421939067232 0.864822501204132 24.3405966562219 -0.424906579126728 7.32584411900025 6.14133972922961 0.00636330501803081 0.000667541655530105 0.0050774006469214 2.33191229352165e-08 4.93486432971899e-05 0.0269489060687398 0.0231466260818175 5.63000425434904 1.93845687543772 3.85757678437047e-05 0.000570916851373358 3.08383014143134e-06 0.000109881828553858 -2.31889444418872 -32.7965280609593 0.172555994613189 4.25464559177713 12.1808427226574 4.70978259344585e-05 0.966720259121697 0.716181052253426 0.596331467336665 0.616671683454576
"SCM_1-098" 0.218890213467724 2.70169666410075 1.92485053207686 16.2659471845487 -0.461690772756857 7.54643887333417 4.26258797756551 0.00772137279057138 0.000548409084574979 0.000937332171685994 1.42379806434787e-08 7.51054280854024e-05 0.164587056712849 0.119763452289003 3.71733254739541 2.25102494882412 1.07130691317376e-05 0.000404868709280839 3.03863906047617e-06 3.72531389951706e-05 -2.41227832672186 -39.4177459936084 0.166623726781458 6.44241517179739 17.530778330192 2.20102827979019e-05 0.647976960374896 0.785798453634294 0.717557476240909 0.656791736025674
